month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_years
2013-03,BUKIT PANJANG,EXECUTIVE,528,JELAPANG RD,01 TO 03,143.0,Maisonette,1999,658000.0,75
2013-03,BUKIT PANJANG,EXECUTIVE,528,JELAPANG RD,16 TO 18,143.0,Maisonette,1999,720000.0,75
2013-03,CHOA CHU KANG,EXECUTIVE,207,CHOA CHU KANG CTRL,04 TO 06,146.0,Maisonette,1989,600000.0,65
2013-03,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,16 TO 18,141.0,Apartment,1998,618000.0,74
2013-03,CHOA CHU KANG,EXECUTIVE,453,CHOA CHU KANG AVE 4,01 TO 03,142.0,Premium Apartment,2000,620000.0,76
2013-03,CLEMENTI,EXECUTIVE,201,CLEMENTI AVE 6,01 TO 03,150.0,Maisonette,1985,830000.0,61
2013-03,GEYLANG,EXECUTIVE,846,SIMS AVE,01 TO 03,147.0,Apartment,1985,770000.0,61
2013-03,HOUGANG,EXECUTIVE,656,HOUGANG AVE 8,01 TO 03,151.0,Maisonette,1987,648000.0,63
2013-03,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,07 TO 09,148.0,Maisonette,1987,668888.0,63
2013-03,HOUGANG,EXECUTIVE,539,HOUGANG ST 52,04 TO 06,147.0,Maisonette,1992,690000.0,68
2013-03,HOUGANG,EXECUTIVE,449,HOUGANG AVE 10,10 TO 12,146.0,Maisonette,1991,717000.0,67
2013-03,HOUGANG,EXECUTIVE,407,HOUGANG AVE 10,04 TO 06,150.0,Maisonette,1986,782500.0,62
2013-03,HOUGANG,EXECUTIVE,237,HOUGANG ST 21,10 TO 12,148.0,Maisonette,1984,800000.0,60
2013-03,JURONG EAST,EXECUTIVE,336,JURONG EAST AVE 1,01 TO 03,147.0,Maisonette,1985,597000.0,61
2013-03,JURONG EAST,EXECUTIVE,327,JURONG EAST ST 31,04 TO 06,149.0,Maisonette,1985,640000.0,61
2013-03,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,01 TO 03,126.0,Apartment,2002,512000.0,78
2013-03,JURONG WEST,EXECUTIVE,752,JURONG WEST ST 74,01 TO 03,143.0,Apartment,1995,540000.0,71
2013-03,JURONG WEST,EXECUTIVE,274A,JURONG WEST AVE 3,04 TO 06,126.0,Apartment,2001,542000.0,77
2013-03,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,04 TO 06,126.0,Apartment,2002,553000.0,78
2013-03,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,07 TO 09,126.0,Apartment,2002,563000.0,78
2013-03,JURONG WEST,EXECUTIVE,760,JURONG WEST ST 74,04 TO 06,144.0,Apartment,1995,565000.0,71
2013-03,JURONG WEST,EXECUTIVE,708,JURONG WEST ST 71,07 TO 09,144.0,Apartment,1993,580000.0,69
2013-03,JURONG WEST,EXECUTIVE,828A,JURONG WEST ST 81,01 TO 03,149.0,Maisonette,1993,580000.0,69
2013-03,JURONG WEST,EXECUTIVE,671C,JURONG WEST ST 65,04 TO 06,125.0,Apartment,2002,615000.0,78
2013-03,JURONG WEST,EXECUTIVE,761,JURONG WEST ST 74,07 TO 09,152.0,Apartment,1995,615000.0,71
2013-03,JURONG WEST,EXECUTIVE,683A,JURONG WEST CTRL 1,01 TO 03,132.0,Premium Apartment,2000,620000.0,76
2013-03,JURONG WEST,EXECUTIVE,626,JURONG WEST ST 65,10 TO 12,130.0,Apartment,2001,635000.0,77
2013-03,JURONG WEST,EXECUTIVE,666A,JURONG WEST ST 65,16 TO 18,130.0,Apartment,2000,640000.0,76
2013-03,JURONG WEST,EXECUTIVE,605,JURONG WEST ST 62,04 TO 06,133.0,Premium Apartment,2001,646800.0,77
2013-03,JURONG WEST,EXECUTIVE,679A,JURONG WEST CTRL 1,10 TO 12,135.0,Premium Apartment,2000,660000.0,76
2013-03,JURONG WEST,EXECUTIVE,656D,JURONG WEST ST 61,13 TO 15,132.0,Apartment,2002,663000.0,78
2013-03,JURONG WEST,EXECUTIVE,469,JURONG WEST ST 41,01 TO 03,151.0,Maisonette,1985,680000.0,61
2013-03,JURONG WEST,EXECUTIVE,335,KANG CHING RD,16 TO 18,140.0,Apartment,1997,690000.0,73
2013-03,KALLANG/WHAMPOA,EXECUTIVE,106,JLN RAJAH,04 TO 06,150.0,Maisonette,1984,762000.0,60
2013-03,KALLANG/WHAMPOA,EXECUTIVE,11,JLN BATU,01 TO 03,140.0,Apartment,1986,890000.0,62
2013-03,PASIR RIS,EXECUTIVE,219,PASIR RIS ST 21,01 TO 03,148.0,Apartment,1993,560000.0,69
2013-03,PASIR RIS,EXECUTIVE,208,PASIR RIS ST 21,04 TO 06,148.0,Apartment,1993,590000.0,69
2013-03,PASIR RIS,EXECUTIVE,269,PASIR RIS ST 21,07 TO 09,143.0,Apartment,1994,612500.0,70
2013-03,PASIR RIS,EXECUTIVE,649,PASIR RIS DR 10,04 TO 06,146.0,Apartment,1995,660000.0,71
2013-03,PASIR RIS,EXECUTIVE,120,PASIR RIS ST 11,01 TO 03,147.0,Maisonette,1988,680000.0,64
2013-03,PASIR RIS,EXECUTIVE,545,PASIR RIS ST 51,01 TO 03,148.0,Maisonette,1992,693000.0,68
2013-03,PASIR RIS,EXECUTIVE,238,PASIR RIS ST 21,10 TO 12,161.0,Apartment,1993,698000.0,69
2013-03,PASIR RIS,EXECUTIVE,778,PASIR RIS ST 71,13 TO 15,143.0,Apartment,1996,728000.0,72
2013-03,PASIR RIS,EXECUTIVE,779,PASIR RIS ST 71,13 TO 15,143.0,Apartment,1996,730000.0,72
2013-03,PASIR RIS,EXECUTIVE,778,PASIR RIS ST 71,01 TO 03,143.0,Apartment,1996,778000.0,72
2013-03,SEMBAWANG,EXECUTIVE,408,SEMBAWANG DR,04 TO 06,130.0,Apartment,2001,550000.0,77
2013-03,SEMBAWANG,EXECUTIVE,468D,ADMIRALTY DR,13 TO 15,137.0,Premium Apartment,2001,555000.0,77
2013-03,SEMBAWANG,EXECUTIVE,503A,CANBERRA LINK,10 TO 12,130.0,Apartment,2001,585000.0,77
2013-03,SEMBAWANG,EXECUTIVE,588B,MONTREAL DR,04 TO 06,125.0,Apartment,2002,590000.0,78
2013-03,SEMBAWANG,EXECUTIVE,506A,WELLINGTON CIRCLE,01 TO 03,130.0,Apartment,2001,595000.0,77
2013-03,SENGKANG,EXECUTIVE,291C,COMPASSVALE ST,01 TO 03,125.0,Apartment,2001,588000.0,77
2013-03,SENGKANG,EXECUTIVE,298B,COMPASSVALE ST,01 TO 03,134.0,Premium Apartment,2001,595000.0,77
2013-03,SENGKANG,EXECUTIVE,297B,COMPASSVALE ST,01 TO 03,134.0,Premium Apartment,2001,603000.0,77
2013-03,SENGKANG,EXECUTIVE,298A,COMPASSVALE ST,10 TO 12,134.0,Premium Apartment,2001,605000.0,77
2013-03,SENGKANG,EXECUTIVE,297A,COMPASSVALE ST,04 TO 06,134.0,Premium Apartment,2001,613000.0,77
2013-03,SENGKANG,EXECUTIVE,291C,COMPASSVALE ST,13 TO 15,125.0,Apartment,2001,623000.0,77
2013-03,SENGKANG,EXECUTIVE,299A,COMPASSVALE ST,07 TO 09,134.0,Premium Apartment,2001,627800.0,77
2013-03,SENGKANG,EXECUTIVE,298B,COMPASSVALE ST,16 TO 18,134.0,Premium Apartment,2001,630000.0,77
2013-03,SENGKANG,EXECUTIVE,250C,COMPASSVALE ST,04 TO 06,131.0,Apartment,2000,646000.0,76
2013-03,SENGKANG,EXECUTIVE,306B,ANCHORVALE LINK,10 TO 12,128.0,Apartment,2001,648000.0,77
2013-03,SENGKANG,EXECUTIVE,137,RIVERVALE ST,16 TO 18,142.0,Apartment,1998,650000.0,74
2013-03,SENGKANG,EXECUTIVE,135,RIVERVALE ST,07 TO 09,141.0,Apartment,1998,660000.0,74
2013-03,SENGKANG,EXECUTIVE,202A,COMPASSVALE DR,10 TO 12,130.0,Apartment,2001,688000.0,77
2013-03,SERANGOON,EXECUTIVE,506A,SERANGOON NTH AVE 4,10 TO 12,145.0,Apartment,1992,702888.0,68
2013-03,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,04 TO 06,147.0,Maisonette,1992,713000.0,68
2013-03,SERANGOON,EXECUTIVE,417,SERANGOON CTRL,01 TO 03,146.0,Maisonette,1989,827000.0,65
2013-03,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,10 TO 12,146.0,Maisonette,1989,888000.0,65
2013-03,TAMPINES,EXECUTIVE,857,TAMPINES ST 83,01 TO 03,146.0,Maisonette,1988,642000.0,64
2013-03,TAMPINES,EXECUTIVE,857,TAMPINES ST 83,01 TO 03,146.0,Maisonette,1988,660000.0,64
2013-03,TAMPINES,EXECUTIVE,327,TAMPINES ST 32,10 TO 12,148.0,Apartment,1995,670000.0,71
2013-03,TAMPINES,EXECUTIVE,940,TAMPINES AVE 5,01 TO 03,146.0,Maisonette,1989,675000.0,65
2013-03,TAMPINES,EXECUTIVE,863,TAMPINES ST 83,01 TO 03,154.0,Maisonette,1988,680000.0,64
2013-03,TAMPINES,EXECUTIVE,497F,TAMPINES ST 45,01 TO 03,144.0,Premium Apartment,1996,692500.0,72
2013-03,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,07 TO 09,142.0,Maisonette,1997,740000.0,73
2013-03,TAMPINES,EXECUTIVE,148,TAMPINES AVE 5,01 TO 03,150.0,Maisonette,1985,755000.0,61
2013-03,WOODLANDS,EXECUTIVE,587,WOODLANDS DR 16,01 TO 03,131.0,Apartment,2001,550000.0,77
2013-03,WOODLANDS,EXECUTIVE,788E,WOODLANDS CRES,04 TO 06,141.0,Apartment,1999,600000.0,75
2013-03,WOODLANDS,EXECUTIVE,893D,WOODLANDS DR 50,01 TO 03,145.0,Maisonette,1996,600000.0,72
2013-03,WOODLANDS,EXECUTIVE,650,WOODLANDS RING RD,04 TO 06,144.0,Maisonette,1998,615000.0,74
2013-03,WOODLANDS,EXECUTIVE,647,WOODLANDS RING RD,07 TO 09,141.0,Apartment,1998,620000.0,74
2013-03,WOODLANDS,EXECUTIVE,301,WOODLANDS ST 31,04 TO 06,163.0,Apartment,1993,676000.0,69
2013-03,WOODLANDS,EXECUTIVE,307,WOODLANDS AVE 1,04 TO 06,176.0,Apartment,1994,700000.0,70
2013-03,WOODLANDS,EXECUTIVE,849,WOODLANDS ST 82,07 TO 09,177.0,Apartment,1995,715000.0,71
2013-03,YISHUN,EXECUTIVE,325,YISHUN CTRL,10 TO 12,146.0,Maisonette,1988,600000.0,64
2013-03,YISHUN,EXECUTIVE,326,YISHUN RING RD,10 TO 12,146.0,Maisonette,1988,600000.0,64
2013-03,YISHUN,EXECUTIVE,350A,YISHUN AVE 11,01 TO 03,145.0,Maisonette,1988,628000.0,64
2013-03,YISHUN,EXECUTIVE,791,YISHUN AVE 2,01 TO 03,146.0,Maisonette,1987,675000.0,63
2013-04,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,04 TO 06,143.0,Apartment,1993,674000.0,69
2013-04,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,13 TO 15,143.0,Apartment,1993,740018.0,69
2013-04,BISHAN,EXECUTIVE,159,BISHAN ST 13,01 TO 03,149.0,Maisonette,1988,800000.0,64
2013-04,BISHAN,EXECUTIVE,119,BISHAN ST 12,04 TO 06,144.0,Apartment,1987,801000.0,63
2013-04,BUKIT BATOK,EXECUTIVE,512,BT BATOK ST 52,01 TO 03,146.0,Maisonette,1987,590000.0,63
2013-04,BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,04 TO 06,152.0,Maisonette,1986,650000.0,62
2013-04,BUKIT BATOK,EXECUTIVE,221,BT BATOK EAST AVE 3,04 TO 06,149.0,Maisonette,1985,655000.0,61
2013-04,BUKIT BATOK,EXECUTIVE,526,BT BATOK ST 51,01 TO 03,146.0,Maisonette,1986,655000.0,62
2013-04,BUKIT BATOK,EXECUTIVE,289A,BT BATOK ST 25,04 TO 06,144.0,Apartment,1997,730000.0,73
2013-04,BUKIT PANJANG,EXECUTIVE,479,SEGAR RD,04 TO 06,125.0,Premium Apartment,2002,528000.0,78
2013-04,BUKIT PANJANG,EXECUTIVE,453,FAJAR RD,04 TO 06,142.0,Apartment,1997,547000.0,73
2013-04,BUKIT PANJANG,EXECUTIVE,478,SEGAR RD,07 TO 09,128.0,Premium Apartment,2003,568000.0,79
2013-04,BUKIT PANJANG,EXECUTIVE,248,BANGKIT RD,01 TO 03,145.0,Maisonette,1988,585000.0,64
2013-04,BUKIT PANJANG,EXECUTIVE,151,PETIR RD,07 TO 09,145.0,Apartment,1988,630000.0,64
2013-04,BUKIT PANJANG,EXECUTIVE,652,SENJA LINK,04 TO 06,130.0,Premium Apartment,2001,668888.0,77
2013-04,BUKIT PANJANG,EXECUTIVE,652,SENJA LINK,07 TO 09,130.0,Premium Apartment,2001,688000.0,77
2013-04,BUKIT TIMAH,EXECUTIVE,6,TOH YI DR,04 TO 06,146.0,Maisonette,1989,870000.0,65
2013-04,CHOA CHU KANG,EXECUTIVE,108,TECK WHYE LANE,01 TO 03,146.0,Maisonette,1989,529000.0,65
2013-04,CHOA CHU KANG,EXECUTIVE,526,CHOA CHU KANG ST 51,04 TO 06,142.0,Apartment,1995,564000.0,71
2013-04,CHOA CHU KANG,EXECUTIVE,207,CHOA CHU KANG CTRL,04 TO 06,142.0,Apartment,1989,600000.0,65
2013-04,CHOA CHU KANG,EXECUTIVE,109,TECK WHYE LANE,04 TO 06,146.0,Maisonette,1989,612888.0,65
2013-04,CHOA CHU KANG,EXECUTIVE,342,CHOA CHU KANG LOOP,07 TO 09,143.0,Apartment,1993,685000.0,69
2013-04,CHOA CHU KANG,EXECUTIVE,640,CHOA CHU KANG ST 64,07 TO 09,145.0,Premium Apartment,1998,726000.0,74
2013-04,CLEMENTI,EXECUTIVE,201,CLEMENTI AVE 6,07 TO 09,149.0,Apartment,1985,840000.0,61
2013-04,CLEMENTI,EXECUTIVE,206,CLEMENTI AVE 6,13 TO 15,150.0,Maisonette,1985,890000.0,61
2013-04,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,148.0,Maisonette,1987,610000.0,63
2013-04,HOUGANG,EXECUTIVE,960,HOUGANG AVE 9,01 TO 03,137.0,Apartment,1999,615000.0,75
2013-04,HOUGANG,EXECUTIVE,960,HOUGANG AVE 9,07 TO 09,137.0,Apartment,1999,640000.0,75
2013-04,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,04 TO 06,148.0,Maisonette,1986,650000.0,62
2013-04,HOUGANG,EXECUTIVE,539,HOUGANG ST 52,07 TO 09,147.0,Maisonette,1992,655000.0,68
2013-04,HOUGANG,EXECUTIVE,144,LOR AH SOO,01 TO 03,146.0,Maisonette,1984,665000.0,60
2013-04,HOUGANG,EXECUTIVE,852,HOUGANG CTRL,07 TO 09,137.0,Apartment,1997,820000.0,73
2013-04,JURONG EAST,EXECUTIVE,51,TEBAN GDNS RD,10 TO 12,146.0,Maisonette,1986,595000.0,62
2013-04,JURONG EAST,EXECUTIVE,336,JURONG EAST AVE 1,01 TO 03,149.0,Maisonette,1985,628000.0,61
2013-04,JURONG EAST,EXECUTIVE,327,JURONG EAST ST 31,10 TO 12,141.0,Apartment,1985,661000.0,61
2013-04,JURONG EAST,EXECUTIVE,285D,TOH GUAN RD,16 TO 18,142.0,Apartment,1998,775000.0,74
2013-04,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,505000.0,78
2013-04,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,04 TO 06,126.0,Apartment,2002,515000.0,78
2013-04,JURONG WEST,EXECUTIVE,409,JURONG WEST ST 42,01 TO 03,150.0,Maisonette,1985,520000.0,61
2013-04,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,01 TO 03,126.0,Apartment,2002,525000.0,78
2013-04,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,07 TO 09,126.0,Apartment,2002,555888.0,78
2013-04,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,556000.0,78
2013-04,JURONG WEST,EXECUTIVE,154,YUNG HO RD,04 TO 06,148.0,Maisonette,1991,565000.0,67
2013-04,JURONG WEST,EXECUTIVE,556,JURONG WEST ST 42,04 TO 06,150.0,Maisonette,1986,580000.0,62
2013-04,JURONG WEST,EXECUTIVE,974,JURONG WEST ST 93,01 TO 03,146.0,Maisonette,1989,580000.0,65
2013-04,JURONG WEST,EXECUTIVE,830,JURONG WEST ST 81,01 TO 03,146.0,Apartment,1993,585000.0,69
2013-04,JURONG WEST,EXECUTIVE,671B,JURONG WEST ST 65,07 TO 09,125.0,Apartment,2002,591000.0,78
2013-04,JURONG WEST,EXECUTIVE,859,JURONG WEST ST 81,10 TO 12,142.0,Apartment,1997,598000.0,73
2013-04,JURONG WEST,EXECUTIVE,556,JURONG WEST ST 42,04 TO 06,157.0,Maisonette,1986,600000.0,62
2013-04,JURONG WEST,EXECUTIVE,410,JURONG WEST ST 42,10 TO 12,148.0,Maisonette,1985,600000.0,61
2013-04,JURONG WEST,EXECUTIVE,628,JURONG WEST ST 65,07 TO 09,130.0,Apartment,2001,600000.0,77
2013-04,JURONG WEST,EXECUTIVE,682A,JURONG WEST CTRL 1,01 TO 03,135.0,Premium Apartment,2000,608000.0,76
2013-04,JURONG WEST,EXECUTIVE,163,YUNG PING RD,04 TO 06,144.0,Maisonette,1997,608000.0,73
2013-04,JURONG WEST,EXECUTIVE,626,JURONG WEST ST 65,07 TO 09,130.0,Apartment,2001,610000.0,77
2013-04,JURONG WEST,EXECUTIVE,710,JURONG WEST ST 71,07 TO 09,154.0,Apartment,1993,610000.0,69
2013-04,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,04 TO 06,132.0,Apartment,2001,617000.0,77
2013-04,JURONG WEST,EXECUTIVE,656A,JURONG WEST ST 61,13 TO 15,133.0,Apartment,2002,625000.0,78
2013-04,JURONG WEST,EXECUTIVE,669A,JURONG WEST ST 64,13 TO 15,130.0,Apartment,2000,625000.0,76
2013-04,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,04 TO 06,130.0,Apartment,2001,630000.0,77
2013-04,JURONG WEST,EXECUTIVE,629,JURONG WEST ST 65,10 TO 12,130.0,Apartment,2001,633888.0,77
2013-04,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,07 TO 09,132.0,Apartment,2001,635000.0,77
2013-04,JURONG WEST,EXECUTIVE,626,JURONG WEST ST 65,04 TO 06,130.0,Apartment,2001,640000.0,77
2013-04,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,07 TO 09,132.0,Apartment,2001,642000.0,77
2013-04,JURONG WEST,EXECUTIVE,335,KANG CHING RD,07 TO 09,139.0,Apartment,1997,668000.0,73
2013-04,JURONG WEST,EXECUTIVE,686B,JURONG WEST CTRL 1,04 TO 06,132.0,Premium Apartment,2000,680000.0,76
2013-04,JURONG WEST,EXECUTIVE,472,JURONG WEST ST 41,13 TO 15,151.0,Maisonette,1985,720000.0,61
2013-04,KALLANG/WHAMPOA,EXECUTIVE,106,JLN RAJAH,07 TO 09,148.0,Maisonette,1984,740000.0,60
2013-04,PASIR RIS,EXECUTIVE,270,PASIR RIS ST 21,01 TO 03,144.0,Apartment,1994,575000.0,70
2013-04,PASIR RIS,EXECUTIVE,217,PASIR RIS ST 21,01 TO 03,151.0,Apartment,1993,580000.0,69
2013-04,PASIR RIS,EXECUTIVE,247,PASIR RIS ST 21,13 TO 15,147.0,Apartment,1993,600000.0,69
2013-04,PASIR RIS,EXECUTIVE,646,PASIR RIS DR 10,04 TO 06,145.0,Apartment,1995,612000.0,71
2013-04,PASIR RIS,EXECUTIVE,457,PASIR RIS DR 4,10 TO 12,144.0,Apartment,1992,620000.0,68
2013-04,PASIR RIS,EXECUTIVE,204,PASIR RIS ST 21,10 TO 12,147.0,Apartment,1993,629000.0,69
2013-04,PASIR RIS,EXECUTIVE,135,PASIR RIS ST 11,07 TO 09,149.0,Apartment,1994,630000.0,70
2013-04,PASIR RIS,EXECUTIVE,155,PASIR RIS ST 13,07 TO 09,147.0,Apartment,1995,640000.0,71
2013-04,PASIR RIS,EXECUTIVE,459,PASIR RIS DR 4,10 TO 12,146.0,Apartment,1992,660000.0,68
2013-04,PASIR RIS,EXECUTIVE,778,PASIR RIS ST 71,10 TO 12,143.0,Apartment,1996,728000.0,72
2013-04,PASIR RIS,EXECUTIVE,780,PASIR RIS ST 71,01 TO 03,142.0,Apartment,1996,730000.0,72
2013-04,PASIR RIS,EXECUTIVE,466,PASIR RIS ST 41,01 TO 03,147.0,Maisonette,1992,735000.0,68
2013-04,PASIR RIS,EXECUTIVE,780,PASIR RIS ST 71,07 TO 09,143.0,Apartment,1996,735000.0,72
2013-04,PASIR RIS,EXECUTIVE,536,PASIR RIS DR 1,04 TO 06,150.0,Apartment,1992,745000.0,68
2013-04,PASIR RIS,EXECUTIVE,533,PASIR RIS DR 1,04 TO 06,145.0,Apartment,1992,752500.0,68
2013-04,PASIR RIS,EXECUTIVE,531,PASIR RIS DR 1,04 TO 06,148.0,Maisonette,1992,815000.0,68
2013-04,PUNGGOL,EXECUTIVE,181,EDGEFIELD PLAINS,01 TO 03,128.0,Premium Apartment,2003,600000.0,79
2013-04,PUNGGOL,EXECUTIVE,118,EDGEFIELD PLAINS,10 TO 12,130.0,Premium Apartment,2003,622000.0,79
2013-04,SEMBAWANG,EXECUTIVE,469,ADMIRALTY DR,10 TO 12,137.0,Premium Apartment,2001,528000.0,77
2013-04,SEMBAWANG,EXECUTIVE,467A,ADMIRALTY DR,13 TO 15,137.0,Premium Apartment,2001,550000.0,77
2013-04,SEMBAWANG,EXECUTIVE,357A,ADMIRALTY DR,10 TO 12,131.0,Premium Apartment,2001,572000.0,77
2013-04,SEMBAWANG,EXECUTIVE,360C,ADMIRALTY DR,07 TO 09,131.0,Premium Apartment,2001,578000.0,77
2013-04,SEMBAWANG,EXECUTIVE,359B,ADMIRALTY DR,07 TO 09,131.0,Premium Apartment,2001,585000.0,77
2013-04,SEMBAWANG,EXECUTIVE,351D,CANBERRA RD,10 TO 12,126.0,Apartment,2001,585000.0,77
2013-04,SEMBAWANG,EXECUTIVE,357B,ADMIRALTY DR,10 TO 12,131.0,Premium Apartment,2001,587000.0,77
2013-04,SEMBAWANG,EXECUTIVE,468B,ADMIRALTY DR,16 TO 18,142.0,Premium Apartment,2001,588000.0,77
2013-04,SENGKANG,EXECUTIVE,189A,RIVERVALE DR,13 TO 15,131.0,Apartment,2000,597000.0,76
2013-04,SENGKANG,EXECUTIVE,203D,COMPASSVALE RD,01 TO 03,130.0,Apartment,2001,620000.0,77
2013-04,SENGKANG,EXECUTIVE,315C,ANCHORVALE RD,01 TO 03,125.0,Premium Apartment,2003,628000.0,79
2013-04,SENGKANG,EXECUTIVE,310B,ANCHORVALE RD,04 TO 06,128.0,Premium Apartment,2003,630000.0,79
2013-04,SENGKANG,EXECUTIVE,139,RIVERVALE ST,16 TO 18,140.0,Apartment,1999,638000.0,75
2013-04,SENGKANG,EXECUTIVE,307B,ANCHORVALE RD,13 TO 15,128.0,Apartment,2001,645000.0,77
2013-04,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,04 TO 06,143.0,Maisonette,1999,645000.0,75
2013-04,SENGKANG,EXECUTIVE,316C,ANCHORVALE LINK,10 TO 12,125.0,Premium Apartment,2003,658000.0,79
2013-04,SENGKANG,EXECUTIVE,202B,SENGKANG EAST RD,07 TO 09,130.0,Apartment,2001,679800.0,77
2013-04,SENGKANG,EXECUTIVE,299B,COMPASSVALE ST,07 TO 09,134.0,Premium Apartment,2001,680000.0,77
2013-04,SENGKANG,EXECUTIVE,202B,SENGKANG EAST RD,07 TO 09,130.0,Apartment,2001,698000.0,77
2013-04,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,01 TO 03,150.0,Maisonette,1985,648000.0,61
2013-04,SERANGOON,EXECUTIVE,543,SERANGOON NTH AVE 3,07 TO 09,140.0,Apartment,1997,658000.0,73
2013-04,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,01 TO 03,152.0,Maisonette,1992,668000.0,68
2013-04,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,07 TO 09,149.0,Apartment,1992,680000.0,68
2013-04,SERANGOON,EXECUTIVE,506,SERANGOON NTH AVE 4,13 TO 15,145.0,Apartment,1992,700000.0,68
2013-04,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,07 TO 09,149.0,Maisonette,1992,705000.0,68
2013-04,TAMPINES,EXECUTIVE,428,TAMPINES ST 41,10 TO 12,143.0,Apartment,1986,633000.0,62
2013-04,TAMPINES,EXECUTIVE,495D,TAMPINES ST 43,04 TO 06,147.0,Apartment,1994,638000.0,70
2013-04,TAMPINES,EXECUTIVE,895A,TAMPINES ST 81,07 TO 09,142.0,Apartment,1988,661000.0,64
2013-04,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,04 TO 06,146.0,Maisonette,1995,675000.0,71
2013-04,TAMPINES,EXECUTIVE,333,TAMPINES ST 32,04 TO 06,149.0,Apartment,1996,680000.0,72
2013-04,TAMPINES,EXECUTIVE,329,TAMPINES ST 32,07 TO 09,148.0,Apartment,1995,695000.0,71
2013-04,TAMPINES,EXECUTIVE,314,TAMPINES ST 33,10 TO 12,143.0,Apartment,1993,700000.0,69
2013-04,TAMPINES,EXECUTIVE,229,SIMEI ST 4,10 TO 12,146.0,Maisonette,1988,760000.0,64
2013-04,TAMPINES,EXECUTIVE,156,TAMPINES ST 12,01 TO 03,148.0,Maisonette,1984,763000.0,60
2013-04,TAMPINES,EXECUTIVE,858,TAMPINES AVE 5,10 TO 12,146.0,Maisonette,1988,777000.0,64
2013-04,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,07 TO 09,150.0,Maisonette,1984,835000.0,60
2013-04,TOA PAYOH,EXECUTIVE,101B,LOR 2 TOA PAYOH,07 TO 09,147.0,Apartment,1993,964000.0,69
2013-04,WOODLANDS,EXECUTIVE,509,WOODLANDS DR 14,01 TO 03,147.0,Premium Apartment,1999,550000.0,75
2013-04,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,04 TO 06,141.0,Apartment,1999,565000.0,75
2013-04,WOODLANDS,EXECUTIVE,670,WOODLANDS DR 71,01 TO 03,130.0,Apartment,2000,580000.0,76
2013-04,WOODLANDS,EXECUTIVE,797,WOODLANDS DR 72,01 TO 03,143.0,Apartment,1997,589000.0,73
2013-04,WOODLANDS,EXECUTIVE,637,WOODLANDS RING RD,01 TO 03,141.0,Maisonette,1999,600000.0,75
2013-04,WOODLANDS,EXECUTIVE,141,MARSILING RD,01 TO 03,176.0,Apartment,1995,610000.0,71
2013-04,WOODLANDS,EXECUTIVE,893D,WOODLANDS DR 50,04 TO 06,145.0,Maisonette,1996,610000.0,72
2013-04,WOODLANDS,EXECUTIVE,138,MARSILING RD,04 TO 06,173.0,Apartment,1995,620000.0,71
2013-04,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,10 TO 12,143.0,Maisonette,1999,620000.0,75
2013-04,WOODLANDS,EXECUTIVE,789,WOODLANDS AVE 6,07 TO 09,141.0,Apartment,1997,621888.0,73
2013-04,WOODLANDS,EXECUTIVE,515,WOODLANDS DR 14,04 TO 06,147.0,Premium Apartment,1999,625000.0,75
2013-04,WOODLANDS,EXECUTIVE,328,WOODLANDS ST 32,01 TO 03,163.0,Apartment,1994,633000.0,70
2013-04,WOODLANDS,EXECUTIVE,142,MARSILING RD,07 TO 09,174.0,Apartment,1995,642800.0,71
